address,area,rooms,bathrooms,garages,amenities,price,condo,neighborhood
"Servidão Bertolina Felicidade de Souza - Barra da Lagoa, Florianópolis - SC",35,1,1,0.0,nan,1200.0,0, Barra da Lagoa
"Rua Capitão Romualdo de Barros - Saco dos Limões, Florianópolis - SC",36,1,1,1.0,"Mobiliado
Elevador
Piscina
Salão de festas
Armário na cozinha",1600.0,289, Saco dos Limões
"Servidão Bertolina Felicidade de Souza - Barra da Lagoa, Florianópolis - SC",35,1,1,0.0,nan,1200.0,0, Barra da Lagoa
"Servidão Bertolina Felicidade de Souza - Barra da Lagoa, Florianópolis - SC",45,1,1,0.0,Piscina,1400.0,0, Barra da Lagoa
"Rua Jair Dias - Jardim Atlântico, Florianópolis - SC",30,2,1,0.0,nan,800.0,200, Jardim Atlântico
"Rua Pastor William Richard Schisler Filho - Itacorubi, Florianópolis - SC",68,2,2,1.0,"Elevador
Piscina",2300.0,657, Itacorubi
"Servidão Bertolina Felicidade de Souza - Barra da Lagoa, Florianópolis - SC",35,1,1,0.0,nan,1200.0,0, Barra da Lagoa
"Servidão Bertolina Felicidade de Souza - Barra da Lagoa, Florianópolis - SC",48,1,1,0.0,nan,1400.0,0, Barra da Lagoa
"Rua João Pio Duarte Silva - Córrego Grande, Florianópolis - SC",63,2,1,1.0,nan,1600.0,420, Córrego Grande
"Servidão Bertolina Felicidade de Souza - Barra da Lagoa, Florianópolis - SC",35,1,1,0.0,nan,1400.0,0, Barra da Lagoa
"Rua João Luiz da Silva Brito, 232 - Canasvieiras, Florianópolis - SC",132,3,2,1.0,"Mobiliado
Área de serviço
Churrasqueira
Varanda
Ar-condicionado",2800.0,515, Canasvieiras
"Rua Ovídio Zierke - Cachoeira do Bom Jesus, Florianópolis - SC",40,1,1,1.0,"Mobiliado
Churrasqueira
Armário na cozinha
Armário embutido",1200.0,0, Cachoeira do Bom Jesus
"Servidão Cristiano Wanderley Faria - Carvoeira, Florianópolis - SC",103,3,2,1.0,nan,2600.0,800, Carvoeira
"Rua Duarte Schutel - Centro, Florianópolis - SC",110,4,2,2.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",3800.0,770, Centro
"Estrada Cristóvão Machado de Campos - Vargem Grande, Florianópolis - SC",30,1,1,0.0,"Mobiliado
Salão de festas
Playground
Varanda
Ar-condicionado",1275.0,0, Vargem Grande
"Rua Jaú Guedes da Fonseca - Coqueiros, Florianópolis - SC",67,2,1,1.0,nan,1400.0,560, Coqueiros
"Centro, Florianópolis - SC",134,3,3,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",3300.0,770, SC
"Rua Deputado Antônio Edu Vieira - Pantanal, Florianópolis - SC",25,1,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",1000.0,0, Pantanal
"Rua Maurício Sílvio Raulino - Ponta das Canas, Florianópolis - SC",39,1,1,1.0,"Mobiliado
Ar-condicionado
Armário na cozinha
Armário embutido",1147.0,100, Ponta das Canas
"Coqueiros, Florianópolis - SC",128,4,3,1.0,"Área de serviço
Salão de festas
Playground
Varanda",2500.0,1210, SC
"Centro, Florianópolis - SC",125,3,2,0.0,"Elevador
Área de serviço
Salão de festas
Circuito de segurança
Vigia",1400.0,920, SC
"Rua Capitão Romualdo de Barros - Carvoeira, Florianópolis - SC",58,2,1,1.0,nan,1400.0,510, Carvoeira
"Avenida Governador Ivo Silveira, 2716 - Capoeiras, Florianópolis - SC",74,3,1,1.0,"Área de serviço
Playground
Interfone",1700.0,539, Capoeiras
"Rua Felipe Schmidt, 1011 - Centro, Florianópolis - SC",69,2,2,2.0,"Mobiliado
Elevador
Área de serviço
Playground
Salão de jogos",3500.0,650, Centro
"Rua Jair Dias - Jardim Atlântico, Florianópolis - SC",60,2,1,0.0,nan,1000.0,200, Jardim Atlântico
"Rua General Eurico Gaspar Dutra, 726 - Estreito, Florianópolis - SC",34,1,1,1.0,"Elevador
Área de serviço
Academia
Condomínio fechado
Cozinha",1000.0,0, Estreito
"Rua Abel Álvares Cabral Júnior, 152 - Ingleses do Rio Vermelho, Florianópolis - SC",85,2,2,1.0,"Mobiliado
Churrasqueira
Salão de festas
Ar-condicionado
Condomínio fechado",1900.0,500, Ingleses do Rio Vermelho
"Rua Antônio Carlos Ferreira - Agronômica, Florianópolis - SC",65,2,3,1.0,"Elevador
Área de serviço
Churrasqueira
Varanda
Academia",2500.0,600, Agronômica
"Servidão Doraci Pereira Antunes - Canasvieiras, Florianópolis - SC",30,1,1,1.0,"Armário na cozinha
Armário embutido",1000.0,0, Canasvieiras
"Servidão Cristiano Wanderley Faria - Carvoeira, Florianópolis - SC",98,2,2,1.0,nan,1900.0,562, Carvoeira
"Rua Dário Manoel Cardoso - Ingleses do Rio Vermelho, Florianópolis - SC",22,1,1,1.0,"Mobiliado
Piscina
Churrasqueira
Salão de festas
Playground",1499.0,350, Ingleses do Rio Vermelho
"Avenida Rio Branco - Centro, Florianópolis - SC",69,2,2,1.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",3600.0,790, Centro
"Avenida Campeche - Rio Tavares, Florianópolis - SC",41,1,1,1.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",2480.0,350, Rio Tavares
"Avenida das Raias, 771 - Jurerê Internacional, Florianópolis - SC",75,2,1,0.0,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",2900.0,0, Jurerê Internacional
"Rua Laura Caminha Meira - Centro, Florianópolis - SC",70,2,1,0.0,nan,1000.0,0, Centro
"Rua Capitão Romualdo de Barros - Carvoeira, Florianópolis - SC",62,2,1,1.0,nan,1600.0,500, Carvoeira
"Rua Afonso Cardoso da Veiga - Canasvieiras, Florianópolis - SC",22,1,1,0.0,"Mobiliado
Ar-condicionado
Lavanderia
Armário na cozinha
Armário embutido",990.0,250, Canasvieiras
"Rua Hermes Guedes da Fonseca - Armação do Pântano do Sul, Florianópolis - SC",65,2,1,1.0,nan,2100.0,0, Armação do Pântano do Sul
"Rua Papaquara - Vargem Grande, Florianópolis - SC",36,1,1,1.0,"Mobiliado
Armário na cozinha",1360.0,0, Vargem Grande
"Rua Francisco Fausto Martins - Vargem Grande, Florianópolis - SC",38,1,1,0.0,nan,850.0,0, Vargem Grande
"Servidão Adilton Altamiro da Silva, 64 - Pantanal, Florianópolis - SC",20,1,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",700.0,0, Pantanal
"Travessa do Motorista, 82 - Canto, Florianópolis - SC",74,2,2,1.0,"Elevador
Área de serviço
Churrasqueira
Playground
Academia",2200.0,530, Canto
"Servidão Manoel Máximo da Luz - Vargem Grande, Florianópolis - SC",40,2,1,0.0,"Mobiliado
Lavanderia
Armário na cozinha
Armário embutido",1100.0,0, Vargem Grande
"Rua São Francisco - Centro, Florianópolis - SC",82,2,2,1.0,"Mobiliado
Elevador
Salão de festas
Playground
Ar-condicionado",2100.0,660, Centro
"Estrada Dom João Becker, 1026 - Ingleses do Rio Vermelho, Florianópolis - SC",88,2,2,2.0,"Área de serviço
Churrasqueira
Interfone",1500.0,405, Ingleses do Rio Vermelho
"Servidão Natalino Marinho do Rego - Ingleses do Rio Vermelho, Florianópolis - SC",30,1,1,1.0,"Mobiliado
Armário na cozinha
Armário embutido",880.0,0, Ingleses do Rio Vermelho
"Rua João Pio Duarte Silva - Córrego Grande, Florianópolis - SC",75,2,1,1.0,"Mobiliado
Armário na cozinha
Armário embutido",1700.0,550, Córrego Grande
"Rua Doutor Odilon Gallotti, 605 - Capoeiras, Florianópolis - SC",85,3,2,1.0,"Elevador
Área de serviço
Churrasqueira
Playground
Academia",3000.0,350, Capoeiras
"Rua João Patrício, 552 - Ingleses do Rio Vermelho, Florianópolis - SC",55,2,1,1.0,"Mobiliado
Área de serviço
Varanda
Aquecimento
Próximo a transporte público",1050.0,100, Ingleses do Rio Vermelho
"Rodovia Francisco Magno Vieira - Rio Tavares, Florianópolis - SC",30,1,1,1.0,"Mobiliado
Churrasqueira
Ar-condicionado
Armário na cozinha
Armário embutido",936.0,0, Rio Tavares
"Rodovia Francisco Magno Vieira - Rio Tavares, Florianópolis - SC",30,1,1,1.0,"Mobiliado
Churrasqueira
Ar-condicionado
Armário na cozinha
Armário embutido",850.0,0, Rio Tavares
"Rua Sebastião Laurentino da Silva - Córrego Grande, Florianópolis - SC",123,3,2,2.0,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",2300.0,681, Córrego Grande
"Rua Guilherme Miguel de Souza - Córrego Grande, Florianópolis - SC",25,1,1,1.0,"Mobiliado
Armário na cozinha
Armário embutido",900.0,0, Córrego Grande
"Rua Eurico Hosterno - Santa Mônica, Florianópolis - SC",20,1,1,0.0,"Mobiliado
Piscina
Lavanderia
Armário na cozinha
Armário embutido",880.0,100, Santa Mônica
"Servidão Adilton Altamiro da Silva - Pantanal, Florianópolis - SC",20,1,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",623.0,0, Pantanal
"Rua João Marçal - Trindade, Florianópolis - SC",64,2,2,1.0,nan,1800.0,300, Trindade
"Rua Maurício Sílvio Raulino - Ponta das Canas, Florianópolis - SC",39,1,1,1.0,"Mobiliado
Ar-condicionado
Armário na cozinha
Armário embutido",918.0,100, Ponta das Canas
"Servidão Wenceslau Martinho Vieira - Córrego Grande, Florianópolis - SC",78,2,1,1.0,"Mobiliado
Elevador
Churrasqueira
Salão de festas
Playground",1500.0,460, Córrego Grande
"Rua João Meirelles, 1213 - Abraão, Florianópolis - SC",97,3,2,1.0,"Elevador
Área de serviço
Churrasqueira
Playground
Academia",3000.0,868, Abraão
"Servidão Adilton Altamiro da Silva, 64 - Pantanal, Florianópolis - SC",20,1,1,0.0,"Mobiliado
Lavanderia
Armário na cozinha
Armário embutido",623.0,0, Pantanal
"Rua Lauro Linhares - Trindade, Florianópolis - SC",117,3,3,1.0,nan,2100.0,635, Trindade
"Servidão Maria Cardoso de Assis Bastos - Lagoa da Conceição, Florianópolis - SC",40,1,2,1.0,"Mobiliado
Ar-condicionado
Armário na cozinha",1189.0,0, Lagoa da Conceição
"Rua João Meirelles, 1213 - Abraão, Florianópolis - SC",85,2,2,1.0,"Elevador
Área de serviço
Churrasqueira
Playground
Academia",2100.0,797, Abraão
"Rua Frei Evaristo - Centro, Florianópolis - SC",53,1,2,1.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",2325.0,700, Centro
"Rua João Pio Duarte Silva - Córrego Grande, Florianópolis - SC",65,2,1,1.0,nan,1500.0,600, Córrego Grande
"Rua Augusto Westphal, 450 - Rio Tavares, Palhoça - SC",49,2,1,1.0,"Elevador
Piscina
Salão de festas
Playground
Varanda",850.0,380, Rio Tavares
"Rua Douglas Seabra Levier - Carvoeira, Florianópolis - SC",26,1,1,0.0,nan,1150.0,253, Carvoeira
"Rua Lauro Linhares - Trindade, Florianópolis - SC",65,2,2,1.0,nan,1600.0,415, Trindade
"Rua São Pedro, 425 - Balneário, Florianópolis - SC",119,3,2,1.0,"Elevador
Área de serviço
Churrasqueira
Playground
Academia",2900.0,932, Balneário
"Servidão Aníbal Pedro de Oliveira - Ingleses do Rio Vermelho, Florianópolis - SC",31,1,1,1.0,nan,830.0,0, Ingleses do Rio Vermelho
"Rua Lauro Linhares - Trindade, Florianópolis - SC",152,3,2,0.0,nan,2200.0,625, Trindade
"Rua Lauro Linhares - Trindade, Florianópolis - SC",113,3,1,1.0,nan,1750.0,699, Trindade
"Rua Raimundo Bridon - Itaguaçu, Florianópolis - SC",45,1,1,1.0,Armário na cozinha,1800.0,0, Itaguaçu
"Rua Lauro Linhares - Trindade, Florianópolis - SC",77,2,3,1.0,"Mobiliado
Piscina
Área de serviço
Churrasqueira
Playground",3000.0,560, Trindade
"Rua Jair Dias - Jardim Atlântico, Florianópolis - SC",60,2,1,0.0,nan,950.0,250, Jardim Atlântico
"Rua das Gaivotas - Ingleses do Rio Vermelho, Florianópolis - SC",90,3,2,0.0,nan,3700.0,288, Ingleses do Rio Vermelho
"Pantanal, Florianópolis - SC",50,2,1,1.0,"Elevador
Área de serviço
Cozinha",1880.0,236, SC
"Rua São Cristóvão - Coqueiros, Florianópolis - SC",35,1,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",1300.0,0, Coqueiros
"Rua Lauro Linhares - Trindade, Florianópolis - SC",66,2,2,1.0,"Mobiliado
Área de serviço
Churrasqueira
Salão de festas
Playground",1830.0,450, Trindade
"Servidão Cristiano Wanderley Faria - Trindade, Florianópolis - SC",94,2,2,1.0,"Elevador
Churrasqueira
Salão de festas
Armário na cozinha",1660.0,710, Trindade
"Rua Capitão Romualdo de Barros - Saco dos Limões, Florianópolis - SC",110,3,2,2.0,"Elevador
Piscina
Área de serviço
Ar-condicionado
Armário na cozinha",2280.0,660, Saco dos Limões
"Servidão Bertolina Felicidade de Souza - Barra da Lagoa, Florianópolis - SC",40,1,1,1.0,"Mobiliado
Churrasqueira
Ar-condicionado
Armário embutido",1100.0,0, Barra da Lagoa
"Rua Professor Milton Sullivan - Saco dos Limões, Florianópolis - SC",52,1,1,1.0,"Churrasqueira
Salão de festas
Playground
Armário na cozinha",1070.0,527, Saco dos Limões
"Rua Lauro Linhares - Trindade, Florianópolis - SC",56,2,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",1300.0,317, Trindade
"Rua Santos Saraiva, 1458 - Estreito, Florianópolis - SC",55,2,1,0.0,"Área de serviço
Playground
Interfone",850.0,457, Estreito
"Rua Jair Dias - Jardim Atlântico, Florianópolis - SC",60,2,1,0.0,nan,810.0,200, Jardim Atlântico
"Rua Douglas Seabra Levier - Trindade, Florianópolis - SC",64,2,1,1.0,"Elevador
Playground
Armário na cozinha",1600.0,320, Trindade
"Rua Presidente Coutinho - Centro, Florianópolis - SC",113,3,2,1.0,Elevador,4100.0,1150, Centro
"Avenida Mauro Ramos - Centro, Florianópolis - SC",54,1,1,1.0,"Mobiliado
Piscina
Churrasqueira
Salão de festas
Ar-condicionado",2920.0,486, Centro
"Rua Pedro Vieira Vidal, 280 - Pantanal, Florianópolis - SC",89,3,2,2.0,"Elevador
Piscina
Salão de festas
Playground
Academia",2360.0,590, Pantanal
"Rua Maurício Sílvio Raulino - Ponta das Canas, Florianópolis - SC",39,1,1,1.0,"Mobiliado
Ar-condicionado
Armário na cozinha
Armário embutido",1020.0,100, Ponta das Canas
"Rua Professor Egídio Ferreira, 1253 - Monte Cristo, Florianópolis - SC",60,1,1,0.0,"Área de serviço
Cozinha",950.0,0, Monte Cristo
"Rua Maurício Sílvio Raulino - Ponta das Canas, Florianópolis - SC",39,1,1,1.0,"Ar-condicionado
Armário na cozinha
Armário embutido",935.0,100, Ponta das Canas
"Rua Desembargador Ferreira Bastos - Coqueiros, Florianópolis - SC",130,3,3,2.0,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",4800.0,900, Coqueiros
"Rua Mercúrio - Ingleses do Rio Vermelho, Florianópolis - SC",85,3,2,1.0,"Elevador
Salão de festas
Playground
Varanda
Ar-condicionado",2300.0,350, Ingleses do Rio Vermelho
"Rua Lauro Linhares - Trindade, Florianópolis - SC",71,2,2,2.0,nan,2300.0,740, Trindade
"Rua Professor Milton Roque Ramos Krieger - Trindade, Florianópolis - SC",93,3,1,1.0,"Mobiliado
Elevador
Armário na cozinha
Armário embutido",2200.0,430, Trindade
"Servidão Acrópole - Ingleses do Rio Vermelho, Florianópolis - SC",30,1,1,1.0,"Mobiliado
Churrasqueira
Ar-condicionado
Armário na cozinha
Armário embutido",1100.0,0, Ingleses do Rio Vermelho
"Servidão Tiête - Ingleses do Rio Vermelho, Florianópolis - SC",65,2,1,1.0,"Mobiliado
Armário na cozinha
Armário embutido",1250.0,150, Ingleses do Rio Vermelho
"Servidão Ernesto Amaro Vieira, 168 - Jardim Atlântico, Florianópolis - SC",30,1,1,1.0,nan,750.0,120, Jardim Atlântico
"Rua Douglas Seabra Levier - Carvoeira, Florianópolis - SC",78,2,1,1.0,nan,1750.0,400, Carvoeira
"Rua Europa - Trindade, Florianópolis - SC",77,3,2,1.0,"Área de serviço
Churrasqueira
Salão de festas
Ar-condicionado
Armário na cozinha",1854.0,370, Trindade
"Rua do Vasco - Ingleses do Rio Vermelho, Florianópolis - SC",42,1,1,1.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",1600.0,280, Ingleses do Rio Vermelho
"Servidão Três Marias - Ingleses do Rio Vermelho, Florianópolis - SC",70,2,1,1.0,"Elevador
Churrasqueira
Salão de festas",1449.0,0, Ingleses do Rio Vermelho
"Rua Professora Antonieta de Barros - Canto, Florianópolis - SC",70,2,1,0.0,"Churrasqueira
Salão de festas
Playground
Quadra poliesportiva",1400.0,350, Canto
"Rua Eduardo Horn - Jardim Atlântico, Florianópolis - SC",20,1,1,0.0,"Armário na cozinha
Armário embutido",500.0,100, Jardim Atlântico
"Servidão Gesso - Ingleses do Rio Vermelho, Florianópolis - SC",80,2,2,1.0,"Mobiliado
Armário na cozinha
Armário embutido",1300.0,0, Ingleses do Rio Vermelho
"Rua Sebastião Laurentino da Silva - Córrego Grande, Florianópolis - SC",93,3,2,1.0,nan,2800.0,680, Córrego Grande
"Rua João Meirelles, 929 - Abraão, Florianópolis - SC",45,2,1,0.0,"Área de serviço
Interfone",1000.0,380, Abraão
"Rua Nossa Senhora do Rosário - Coloninha, Florianópolis - SC",61,2,1,1.0,"Salão de festas
Armário na cozinha
Armário embutido",1400.0,330, Coloninha
"Servidão Recanto Verde - Itacorubi, Florianópolis - SC",67,2,2,1.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",3300.0,450, Itacorubi
"Rua do Vasco - Ingleses do Rio Vermelho, Florianópolis - SC",55,2,1,1.0,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",1450.0,250, Ingleses do Rio Vermelho
"Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",74,3,2,1.0,nan,2900.0,620, Itacorubi
"Rua Canto da Amizade, 3 - Lagoa da Conceição, Florianópolis - SC",37,1,1,0.0,"Mobiliado
Churrasqueira",1000.0,184, Lagoa da Conceição
"Rua Deputado Antônio Edu Vieira - Pantanal, Florianópolis - SC",87,3,2,2.0,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",2500.0,400, Pantanal
"Rua Afonso Cardoso da Veiga - Canasvieiras, Florianópolis - SC",22,1,1,0.0,"Mobiliado
Ar-condicionado
Lavanderia
Armário na cozinha
Armário embutido",880.0,250, Canasvieiras
"Rua Afonso Cardoso da Veiga - Canasvieiras, Florianópolis - SC",22,1,1,0.0,"Mobiliado
Ar-condicionado
Lavanderia
Armário na cozinha
Armário embutido",990.0,250, Canasvieiras
"Rua Delminda Silveira - Agronômica, Florianópolis - SC",126,3,3,0.0,nan,3700.0,700, Agronômica
"Rua José de Alencar - Capoeiras, Florianópolis - SC",50,2,1,1.0,"Mobiliado
Piscina
Varanda
Ar-condicionado
Lavanderia",2600.0,950, Capoeiras
"Rua Augusto Lídio Pires - Trindade, Florianópolis - SC",62,2,1,1.0,"Mobiliado
Churrasqueira
Salão de festas
Playground
Ar-condicionado",1700.0,350, Trindade
"Rua Acelon Pacheco da Costa - Itacorubi, Florianópolis - SC",53,2,1,1.0,"Elevador
Churrasqueira
Salão de festas
Playground
Armário na cozinha",1320.0,400, Itacorubi
"Avenida dos Dourados, 970 - Jurerê, Florianópolis - SC",50,2,2,2.0,"Mobiliado
Piscina
Área de serviço
Churrasqueira
Salão de festas",2900.0,0, Jurerê
"Rua Frei Caneca - Agronômica, Florianópolis - SC",80,2,2,1.0,"Mobiliado
Elevador
Piscina
Ar-condicionado
Quadra poliesportiva",3000.0,1100, Agronômica
"Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",44,2,1,1.0,"Churrasqueira
Playground
Ar-condicionado
Quadra poliesportiva
Armário na cozinha",1300.0,415, Coqueiros
"Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",74,3,2,1.0,nan,1850.0,480, Itacorubi
"Estrada Vereador Onildo Lemos, 331 - Ingleses do Rio Vermelho, Florianópolis - SC",84,3,1,2.0,"Elevador
Área de serviço
Churrasqueira
Playground
Academia",1500.0,320, Ingleses do Rio Vermelho
"Rua Deputado Antônio Edu Vieira, 1422 - Pantanal, Florianópolis - SC",58,2,2,1.0,"Elevador
Área de serviço
Academia
Quadra poliesportiva
Salão de jogos",1900.0,500, Pantanal
"Rua Jair Dias - Jardim Atlântico, Florianópolis - SC",40,1,1,0.0,nan,510.0,0, Jardim Atlântico
"Rodovia Admar Gonzaga - Itacorubi, Florianópolis - SC",65,2,2,1.0,"Elevador
Salão de festas
Playground
Salão de jogos
Garagem",2680.0,353, Itacorubi
"Rua Luiz Oscar de Carvalho - Trindade, Florianópolis - SC",52,2,1,1.0,nan,1600.0,358, Trindade
"Centro, Florianópolis - SC",107,3,3,1.0,"Área de serviço
Salão de festas
Playground
Varanda
Academia",2800.0,715, SC
"Rua Joaquim Nabuco - Capoeiras, Florianópolis - SC",60,2,1,0.0,"Playground
Quadra poliesportiva",950.0,125, Capoeiras
"Servidão Adilton Altamiro da Silva - Pantanal, Florianópolis - SC",20,1,1,0.0,"Mobiliado
Lavanderia
Armário na cozinha
Armário embutido",623.0,0, Pantanal
"Rua Acary Margarida - Canasvieiras, Florianópolis - SC",30,1,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",900.0,0, Canasvieiras
"Rua Acary Margarida - Canasvieiras, Florianópolis - SC",24,1,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",1400.0,0, Canasvieiras
"Rua Acary Margarida - Canasvieiras, Florianópolis - SC",30,1,1,0.0,"Mobiliado
Armário na cozinha
Armário embutido",1150.0,0, Canasvieiras
"Rua Ovídio Zierke - Cachoeira do Bom Jesus, Florianópolis - SC",30,1,1,1.0,"Mobiliado
Churrasqueira
Armário na cozinha
Armário embutido",950.0,0, Cachoeira do Bom Jesus
"Rua Salvatina Feliciana dos Santos - Itacorubi, Florianópolis - SC",69,2,2,2.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",2500.0,536, Itacorubi
"Rua José de Alencar - Capoeiras, Florianópolis - SC",50,2,2,1.0,"Mobiliado
Elevador
Piscina
Varanda
Ar-condicionado",2150.0,950, Capoeiras
"Rodovia João Paulo - Joao Paulo, Florianópolis - SC",103,3,2,2.0,nan,2700.0,833, Joao Paulo
"Rua João Antônio da Silveira - Lagoa da Conceição, Florianópolis - SC",27,1,1,0.0,"Mobiliado
Varanda
Lavanderia
Armário na cozinha
Armário embutido",1020.0,0, Lagoa da Conceição
